lepton-pT,lepton-eta,lepton-phi,missing-energy-magnitude,missing-energy-phi,jet-1-pt,jet-1-eta,jet-1-phi,jet-1-b-tag,jet-2-pt,jet-2-eta,jet-2-phi,jet-2-b-tag,jet-3-pt,jet-3-eta,jet-3-phi,jet-3-b-tag,jet-4-pt,jet-4-eta,jet-4-phi,jet-4-b-tag,m-jj,m-jjj,m-lv,m-jlv,m-bb,m-wbb,m-wwbb,!class-yes,!class-no
0.608688235283,0.222984701395,-1.29196083546,2.22888898849,-0.859797179699,2.36942052841,1.4427396059,-0.0309867598116,0.0,1.20502233505,-2.20690083504,1.22773778439,0.0,0.747093200684,-0.263799220324,1.73678183556,0.0,2.14733791351,0.923973083496,1.37047147751,1.55098068714,0.643352687359,0.676977932453,0.99011015892,1.62555003166,1.10806775093,1.62602984905,1.4649784565,1.0,0.0
1.14197671413,-0.628264009953,-1.62432277203,0.929242491722,1.60350096226,1.4068120718,0.140587210655,-0.59146296978,2.1730761528,1.27452111244,-1.06359386444,1.12953293324,2.21487212181,0.82050293684,1.58673632145,-0.214879646897,0.0,1.20462203026,0.512558460236,-1.10398697853,0.0,0.82398968935,1.8499314785,1.00238370895,1.03856909275,2.35890460014,1.98006570339,1.63050341606,0.0,1.0
1.2332983017,0.592118859291,0.187404841185,0.379405885935,1.26891028881,0.956562519073,0.708979189396,-1.24507153034,0.0,0.914059400558,0.546943664551,-0.520079255104,2.21487212181,1.83752596378,-0.190979316831,0.707747757435,2.54822444916,1.15740096569,-0.162861227989,-1.45968568325,0.0,0.818399965763,0.903959929943,0.986812412739,0.920824468136,1.34694314003,1.05068314075,0.93788009882,0.0,1.0
0.557811677456,-0.139331683517,0.720626533031,1.07365477085,-0.811006605625,1.03213846684,1.44769072533,-0.248856216669,2.1730761528,1.38619744778,0.477976113558,1.11788153648,1.10743606091,0.851763486862,1.09065079689,-0.893323719501,0.0,1.10385143757,1.55608594418,-1.62615931034,0.0,0.750532329082,0.9710983634,1.05251574516,1.02576684952,1.88204646111,1.13281726837,1.00737416744,0.0,1.0
0.626806139946,-1.23699438572,1.32930934429,1.23293077946,1.46564877033,1.27828705311,1.35658967495,0.519610583782,0.0,1.1943205595,-0.334092289209,-0.719265341759,2.21487212181,1.27413284779,-0.0853904858232,-1.39757812023,2.54822444916,1.25257313251,0.0753262266517,-0.390922188759,0.0,1.93675279617,1.79128539562,0.989309370518,1.10718500614,0.770300090313,1.3560911417,1.23433935642,1.0,0.0
0.309468358755,2.06962943077,0.0525735393167,0.609486162663,-0.326493948698,1.08847689629,0.782256245613,-0.82596373558,0.0,0.880065441132,-0.727498590946,1.17336452007,2.21487212181,0.740243971348,0.622783005238,0.210150212049,0.0,1.50498640537,0.638314723969,1.68954575062,3.10196137428,0.594080090523,0.861976027489,0.998550474644,0.803407788277,0.981890559196,0.797082722187,0.694197356701,1.0,0.0
1.48273956776,0.555108010769,0.346650034189,1.58763051033,0.84475839138,0.706474900246,1.04070627689,-0.631932377815,2.1730761528,0.62485909462,1.27935945988,-0.318675458431,0.0,0.805399477482,1.24630331993,-1.45305156708,0.0,2.13273358345,-0.0146186845377,-1.53459882736,3.10196137428,0.928969681263,1.09194099903,0.988216280937,1.14452576637,1.19159579277,1.08599770069,0.944723546505,1.0,0.0
1.01899468899,-0.22504094243,-1.63874912262,1.04255437851,-0.989152371883,1.17211437225,-1.11403405666,0.190311610699,2.1730761528,1.0054653883,0.241932302713,-1.30627536774,0.0,0.516853630543,-0.898242533207,-0.178821846843,0.0,1.46336376667,-0.688372671604,0.957061886787,1.55098068714,0.729100286961,0.76376157999,0.992752075195,0.872090339661,0.906721532345,0.941981971264,0.778608083725,1.0,0.0
0.398776829243,-0.475350916386,0.786655068398,2.30827593803,1.44990873337,1.07033872604,1.76258385181,-0.840377509594,0.0,1.32097947598,0.825727880001,0.292294830084,2.21487212181,0.536171972752,0.510822415352,-1.34099507332,0.0,0.458092242479,-2.04087758064,0.685709893703,0.0,1.0636729002,0.699400126934,0.988886833191,1.22649204731,0.527332782745,0.885138750076,1.04167926311,1.0,0.0
0.754180431366,2.19429755211,-0.774830102921,0.791295051575,-1.55003559589,0.79624992609,0.0524567514658,1.55518364906,2.1730761528,0.924005746841,0.81892824173,0.942000567913,0.0,0.653311371803,-1.73203039169,-0.099494703114,0.0,1.10239100456,1.18131542206,-0.0296745561063,3.10196137428,2.4016327858,1.62558174133,0.991999149323,0.709310531616,1.22352325916,1.19582331181,1.20736062527,0.0,1.0
0.762049853802,-1.30906808376,0.77833211422,0.58552223444,-0.751465678215,1.25456082821,-0.454540967941,-0.629714906216,1.0865380764,0.903609335423,1.48820471764,1.29431736469,0.0,1.17279922962,-0.0180320795625,0.788184344769,0.0,1.36867845058,-0.39938300848,1.69232034683,3.10196137428,1.5202331543,1.25881898403,0.985684931278,1.13479232788,1.20222258568,1.33542823792,1.31105029583,1.0,0.0
1.27648842335,1.10442638397,-0.895235002041,1.15080690384,-0.874499261379,0.77362293005,2.295327425,0.303404182196,0.0,1.27011442184,0.110796868801,0.866543650627,2.21487212181,0.414993196726,-0.0462497882545,1.61862313747,0.0,0.477808207273,-0.786645829678,0.933755576611,0.0,1.17866587639,0.87948423624,0.986851751804,1.73037469387,0.672413647175,1.06711351871,1.03408896923,0.0,1.0
0.873868405819,0.78106880188,0.521986186504,0.230272695422,0.152889415622,0.527382731438,-1.71312320232,1.67991805077,0.0,0.540000081062,-0.513796389103,1.18446111679,0.0,1.0893791914,-0.820871412754,-0.664218008518,2.54822444916,1.12381076813,0.239392399788,-0.503569364548,3.10196137428,0.873205304146,0.961381554604,0.988596975803,0.660222947598,0.546704947948,0.77546197176,0.772605419159,0.0,1.0
0.557811677456,0.276552975178,-0.213308215141,1.34892094135,-1.18359863758,0.825930714607,0.539649903774,0.108818434179,2.1730761528,1.18009352684,0.986975967884,1.57839035988,2.21487212181,0.466450273991,2.07280921936,-1.51961994171,0.0,1.42855656147,1.50278520584,0.530334472656,0.0,0.892421722412,0.961420536041,0.98748666048,0.982755124569,1.45030248165,0.982355952263,0.990650713444,0.0,1.0
1.6062707901,-1.10648262501,0.367734760046,1.64371526241,-0.167025819421,0.756217598915,1.22092819214,-1.23287522793,0.0,0.847960054874,0.0165736246854,0.684004664421,2.21487212181,0.819273591042,-1.31968784332,-0.390730708838,0.0,0.898902595043,0.244389355183,1.38323438168,0.0,1.08010470867,1.1619733572,1.04192483425,1.2240023613,0.844130694866,0.94690155983,1.202018857,1.0,0.0
1.51879239082,-0.3312035501,1.02469050884,0.790789961815,0.765941977501,0.544421672821,-0.379283487797,-1.3221296072,2.1730761528,0.485987484455,-1.02376747131,-1.04550528526,0.0,0.574457406998,-0.601501464844,0.832563221455,0.0,1.58433699608,0.529214918613,-0.380378872156,3.10196137428,0.902226090431,0.845998466015,0.994438409805,1.25816690922,0.904051065445,0.947808682919,0.866290032864,1.0,0.0
1.44998109341,0.603806495667,0.882091164589,0.279762148857,0.277718514204,0.759332239628,0.405968815088,-1.58213174343,2.1730761528,1.3077596426,1.46780598164,0.0121057434008,0.0,0.811721861362,0.685590207577,-1.11022531986,2.54822444916,0.612412393093,-0.155365824699,-1.29210221767,0.0,1.11603009701,0.887080669403,0.997538387775,0.840999543667,0.437912940979,0.70565956831,0.703920900822,0.0,1.0
1.4164904356,1.1891617775,-0.148943766952,0.791066527367,-0.507466316223,0.948959112167,0.632731497288,0.813983857632,2.1730761528,1.0729496479,1.37358272076,-1.41169309616,0.0,0.884955883026,0.884934663773,-0.542728185654,0.0,1.85111141205,-1.22804224491,0.99590575695,0.0,0.900486052036,0.783222973347,0.988417625427,1.27701401711,0.844881296158,1.07317829132,1.07890951633,1.0,0.0
0.50510507822,0.108056381345,-0.143395140767,1.22569286823,1.10449540615,0.71911662817,-0.909056484699,-0.707881748676,0.0,0.927405238152,-0.844063460827,-0.138355791569,0.0,1.6576898098,-0.251055747271,1.70016920567,2.54822444916,1.1452306509,-1.06147754192,1.38045978546,3.10196137428,0.852953493595,1.0161819458,0.987392127514,0.803161919117,0.624681949615,0.907398939133,0.84398239851,1.0,0.0
1.14362382889,-0.12861803174,1.36648511887,0.431678414345,0.661562144756,0.485793054104,1.5477039814,-0.411842525005,2.1730761528,0.449853181839,2.77527475357,0.98805141449,0.0,0.574633061886,1.43381464481,-1.3676224947,0.0,2.12397074699,0.639980435371,-0.700011014938,3.10196137428,0.942174494267,0.885895252228,0.996053516865,1.24968338013,0.518135368824,1.04400873184,1.1204842329,1.0,0.0
0.384319096804,0.953461229801,1.69829213619,0.606850802898,-0.823694050312,0.715177536011,0.505982041359,0.180887237191,2.1730761528,0.711228907108,-0.902345895767,-1.70797216892,0.0,0.713725090027,-0.794474244118,-0.417358011007,2.54822444916,0.867259681225,-1.26718485355,1.15960478783,0.0,0.936716973782,0.815562367439,0.995804131031,0.880999147892,0.808118462563,0.935218214989,0.802004814148,1.0,0.0
1.06621098518,1.80471003056,0.116382598877,0.873611390591,-1.15281796455,0.280318081379,-0.572378337383,-1.64034104347,0.0,0.734898686409,-0.0553080253303,0.409363895655,2.21487212181,0.595005095005,1.0460486412,-1.53015995026,0.0,0.876022398472,-1.22137963772,-0.371500313282,3.10196137428,0.917024970055,0.976173818111,1.21640491486,1.73835599422,0.725551843643,1.21628093719,1.36990964413,0.0,1.0
0.308553338051,-0.566904008389,1.36925947666,0.792464971542,0.588207006454,0.746415615082,0.333682060242,1.21978664398,2.1730761528,0.545539855957,-2.65470409393,-0.6843110919,0.0,1.32558989525,0.0975695028901,-0.697502195835,2.54822444916,0.471479684114,1.01641643047,0.581386446953,0.0,0.986929178238,1.33924150467,0.98221886158,0.694039165974,1.23203265667,1.23778867722,1.2077575922,0.0,1.0
0.889241158962,-1.13667571545,-1.68979644775,1.09356248379,-0.591302096844,0.686687707901,-2.75286459923,0.573939323425,0.0,1.26658916473,-0.23306940496,-0.559474349022,2.21487212181,0.926578164101,-0.757153987885,0.535779833794,0.0,1.4706659317,0.317677795887,-1.37700366974,3.10196137428,0.869593918324,1.16220152378,1.14270472527,0.931121528149,0.914251029491,0.929147541523,0.844746887684,1.0,0.0
1.85315012932,-0.00102812447585,-0.12896874547,1.16829228401,0.499322265387,0.414522647858,0.0425544530153,1.16213154793,0.0,0.530431449413,-0.45842808485,-1.146484375,0.0,0.665429234505,-0.629719138145,1.23585581779,2.54822444916,0.699308753014,-0.990687608719,1.63127994537,0.0,0.906521618366,0.695971906185,1.09438669682,0.867433667183,0.708636879921,0.717500507832,0.684387803078,0.0,1.0
1.05065524578,0.319407612085,0.285060435534,1.04513478279,-0.827551364899,0.684031069279,1.00505793095,-1.02054941654,0.0,0.668673455715,0.636309981346,-0.381926089525,1.10743606091,0.961175560951,-0.153659135103,-1.53459775448,0.0,2.20088744164,0.85235029459,0.753964066505,3.10196137428,1.12255954742,0.891154408455,1.22302007675,1.02633559704,0.956836879253,0.89517134428,0.819172024727,0.0,1.0
1.3399926424,-0.151019304991,1.55402827263,0.160517439246,0.499215722084,0.542955994606,-0.956587553024,1.69156002998,1.0865380764,0.763478815556,-2.37397694588,0.502575278282,0.0,1.7693849802,-0.807217717171,-0.522757709026,0.0,0.520404458046,-0.0179499778897,0.0719771161675,3.10196137428,2.0908536911,1.25008714199,0.984418570995,0.744094908237,0.623296141624,0.926396250725,1.01217234135,1.0,0.0
0.677682638168,0.868726015091,-1.69035124779,1.51969873905,-0.757343173027,0.248805195093,0.0782027319074,0.267369776964,0.0,0.60823982954,-0.383632332087,0.847124636173,2.21487212181,0.759737849236,-0.588757991791,-0.0124013144523,2.54822444916,0.420850992203,2.25815582275,-0.25829821825,0.0,0.884322166443,0.916476011276,1.04842078686,1.02210402489,0.513428866863,0.798468768597,0.74556016922,0.0,1.0
1.62347364426,0.881387531757,1.39478302002,0.774757921696,1.1587305069,0.93759983778,0.13959698379,-0.461181938648,2.1730761528,0.567195236683,0.752874851227,-0.378042250872,0.0,0.901639938354,1.41651976109,0.224018603563,0.0,1.33046352863,0.516722559929,-1.27489995956,3.10196137428,0.716727972031,0.887230932713,0.994321763515,0.859672486782,0.840875566006,1.0381462574,0.906548917294,0.0,1.0
0.963359832764,-0.656509160995,1.2771525383,0.654964148998,-1.24503231049,0.580148518085,1.9556787014,-0.137981146574,0.0,0.867349207401,0.685850024223,1.70933008194,2.21487212181,0.80820941925,-0.943754971027,0.602902770042,0.0,1.20778620243,0.814873278141,0.386057347059,3.10196137428,0.858781576157,0.776928782463,0.992242336273,0.87802273035,0.867754340172,0.693744242191,0.699765980244,1.0,0.0
0.597341656685,-0.811370134354,-0.805902302265,0.803200483322,0.3758418262,0.656732141972,-1.35168921947,0.262380391359,2.1730761528,1.27238070965,-0.386546432972,-1.32680404186,2.21487212181,0.49209100008,0.514463424683,0.988998532295,0.0,0.684217512608,-0.650062799454,1.65514135361,0.0,0.588151633739,0.857462763786,0.986567974091,0.893247961998,1.49386012554,0.858485460281,0.722450911999,0.0,1.0
0.327952295542,2.016061306,-1.699229002,0.639157116413,-1.10337245464,0.422858923674,1.3011367321,0.899912059307,0.0,0.651424705982,1.27935945988,-0.206045567989,1.10743606091,0.712671399117,-1.22138094902,-0.792916595936,0.0,0.76843637228,-0.0570926703513,0.894911706448,3.10196137428,0.38274371624,0.588057279587,0.994842469692,0.64784604311,0.717748165131,0.584147751331,0.574005246162,1.0,0.0
0.467588216066,-1.61197245121,-0.136737376451,0.65477514267,1.24613833427,1.22918558121,-0.737746715546,1.51970362663,2.1730761528,1.25689458847,-1.68235886097,-0.603860795498,0.0,1.32629227638,0.391579836607,-0.00907312426716,0.0,1.17395269871,0.579184293747,1.09689974785,3.10196137428,0.764032483101,0.820966184139,0.98017758131,0.833514988422,1.10360372066,0.993081569672,0.839829444885,0.0,1.0
0.766808152199,-0.153941228986,-1.57715952396,1.11966013908,0.979141891003,0.467196792364,-0.823896765709,-0.640248000622,0.0,0.386020123959,-0.261239230633,0.669579088688,2.21487212181,0.821732282639,1.63771033287,-1.27720057964,0.0,1.20705604553,-1.10478436947,0.315583527088,3.10196137428,0.805213451385,0.815161705017,0.986832082272,0.546720147133,0.392260044813,0.537087380886,0.578418254852,1.0,0.0
0.318435817957,-1.44152796268,-1.45342540741,1.06874132156,0.933953344822,1.23193383217,0.827806770802,-0.756112396717,0.0,1.48566126823,-0.0183958262205,0.817163825035,2.21487212181,0.479270637035,1.95993852615,0.294469982386,0.0,0.929571866989,-0.543461441994,-1.19943189621,3.10196137428,1.48733532429,1.28057324886,0.977859973907,0.696457147598,1.08409643173,1.22976386547,1.05557143688,0.0,1.0
0.937006592751,1.26123535633,0.00319088669494,0.742925703526,1.03317725658,0.896376609802,1.84180223942,-1.29496526718,0.0,0.866341948509,0.628539025784,-0.372493952513,0.0,0.560407698154,-0.225568771362,-1.1423997879,2.54822444916,1.54441833496,0.0345178879797,0.918218076229,3.10196137428,0.78156119585,0.88616245985,0.989181637764,0.736328661442,0.689831912518,0.86884522438,0.79299300909,0.0,1.0
0.406829208136,-1.71910893917,1.64613521099,0.910514950752,0.160626202822,0.602775514126,0.800080358982,0.716968178749,2.1730761528,0.281016618013,-1.36666238308,0.110865451396,0.0,1.4427293539,0.271427005529,-0.816215515137,1.27411222458,0.829774975777,0.723262727261,1.64404296875,0.0,1.07540559769,0.927172362804,0.990156829357,2.17072319984,1.17990255356,1.72684586048,1.36378955841,1.0,0.0
0.687748193741,1.6011506319,0.0775422975421,1.69155037403,-0.579874575138,0.957295417786,0.915937244892,0.00958525482565,2.1730761528,1.23347663879,-0.523510098457,1.20332527161,2.21487212181,1.77342438698,-1.0129339695,-1.40257072449,0.0,1.05078864098,-1.22137963772,1.39599740505,0.0,0.914424002171,1.03042900562,0.987021148205,0.709510326385,1.90037643909,1.48402452469,1.52441465855,0.0,1.0
1.04589700699,0.864830136299,-1.09831428528,0.917570710182,-1.60635209084,0.662411749363,-0.34660589695,0.264597892761,2.1730761528,1.64744734764,1.13462471962,1.10678493977,0.0,0.869150042534,-1.01475441456,-1.01370120049,0.0,1.76786601543,-0.899077057838,-0.270506292582,0.0,0.84941971302,1.02658331394,0.994368433952,1.41965579987,0.547280192375,0.907241284847,1.14262187481,0.0,1.0
0.57300144434,-0.697415828705,-0.401960492134,1.1739770174,-0.121317781508,1.71076476574,0.487167686224,1.55462920666,2.1730761528,0.832348048687,0.54597222805,-0.0739955306053,0.0,0.507721304893,0.923165082932,-1.12742197514,0.0,0.440080136061,-0.464343249798,0.551421105862,3.10196137428,0.841959834099,0.613267600536,0.988157331944,1.54283583164,0.881106853485,0.98064571619,0.864285886288,1.0,0.0
2.5039305687,-0.459767431021,0.474822998047,1.04162502289,1.32399451733,1.16121315956,0.027701003477,-1.26946401596,0.0,0.839020907879,-0.992683470249,-1.34622311592,2.21487212181,1.0503911972,0.2031583637,-0.794026076794,0.0,1.12162017822,1.31123590469,0.301710695028,3.10196137428,0.848462998867,0.906714677811,1.55057132244,1.41737604141,1.72122395039,1.23266673088,1.21943831444,0.0,1.0
1.03747856617,0.204479292035,0.77500295639,0.77905112505,0.595832824707,0.986976146698,-0.745668590069,-1.00003755093,2.1730761528,0.340191245079,-0.301065564156,-0.209373995662,2.21487212181,0.858788371086,0.352439135313,-1.63389539719,0.0,0.51870059967,-1.05564773083,0.965385556221,0.0,0.861591279507,0.946528077126,0.996433019638,0.711134254932,0.589285254478,1.02713799477,0.862702131271,0.0,1.0
0.489549309015,2.22156858444,-0.525694608688,0.856917858124,1.50949978828,0.855244994164,0.637682616711,-0.442333191633,0.0,0.672828257084,1.38232505322,-0.138910606503,2.21487212181,0.721628069878,-0.606052696705,1.73456275463,1.27411222458,1.04007875919,1.23211765289,1.34993958473,0.0,1.56652975082,0.998362243176,0.992008984089,1.01541352272,1.17926263809,0.880617797375,0.813460707664,1.0,0.0
0.292082518339,2.17968797684,-0.247709080577,1.58567893505,-1.16920733452,2.56683444977,1.24667406082,0.591124951839,0.0,1.56069970131,-0.077649615705,-1.32014608383,2.21487212181,1.46011579037,1.10794556141,-1.01702964306,0.0,1.21289789677,0.501731753349,-0.150645270944,0.0,1.13056099415,0.865053653717,0.992443799973,1.0207515955,0.821091771126,0.838792204857,0.756736516953,1.0,0.0
1.61029696465,-1.21167123318,-0.888576686382,0.748936831951,-0.460725396872,0.730842351913,-0.428794980049,0.629931271076,1.0865380764,0.488757371902,-0.146617144346,-0.241554126143,0.0,0.452927440405,-1.14491999149,-1.58230495453,0.0,0.896955311298,0.17526499927,1.42873704433,0.0,0.926066458225,0.912430167198,0.982503831387,1.28449344635,0.477360486984,1.15538680553,0.919373512268,1.0,0.0
1.17052614689,0.773277044296,-1.18209826946,0.78556907177,-0.314609616995,0.751453995705,-0.352547287941,1.34562981129,0.0,0.698260784149,0.838355720043,1.25603413582,0.0,0.61045974493,0.847614467144,0.0570432804525,0.0,0.935413658619,-0.413541048765,-0.400910615921,3.10196137428,0.884031414986,0.846777558327,0.985169053078,0.678819060326,0.307572007179,0.554924607277,0.594576597214,1.0,0.0
1.02576589584,0.770355165005,1.481341362,0.576021909714,0.286810606718,1.30851745605,0.839689552784,0.0877521783113,2.1730761528,0.89152264595,1.08411335945,-1.07435643673,0.0,1.49734759331,0.157645910978,-1.65830373764,0.0,0.748963832855,-0.0629224330187,0.853848218918,3.10196137428,1.24269413948,0.967180490494,0.989971399307,1.00076723099,0.834302008152,1.05963599682,0.883132696152,1.0,0.0
0.617838680744,-0.145175501704,-1.2015184164,1.00245368481,0.649257600307,2.28294348717,-0.158462226391,-0.0376393198967,2.1730761528,1.80910742283,0.851954936981,1.44190216064,0.0,1.01474010944,0.35881087184,1.73345339298,1.27411222458,1.60940814018,1.27375888824,-1.57954657078,0.0,0.929413259029,0.612471759319,1.08508062363,1.17603158951,1.96879816055,1.55553424358,1.2123875618,1.0,0.0
1.21115422249,-0.541580796242,-0.979573965073,1.26218080521,-0.228544309735,1.05952906609,0.152469962835,0.0145746329799,2.1730761528,1.25563561916,-0.647845923901,1.28155636787,2.21487212181,1.07743692398,0.23774780333,-1.73652136326,0.0,1.25963199139,-1.65611326694,1.49976587296,0.0,0.90235722065,0.994516730309,1.0737221241,0.976351499557,1.70129787922,1.17442274094,1.05387818813,0.0,1.0
0.801213800907,-1.31393790245,-0.0601665079594,0.886494338512,1.33127629757,0.541490256786,-1.15661394596,-0.354187518358,0.0,0.919473230839,-0.609962403774,-1.09987854958,1.10743606091,0.785027384758,-0.0699162557721,0.851424217224,2.54822444916,0.467098325491,1.02724325657,1.41430950165,0.0,1.39124178886,0.949961841106,1.10952937603,0.890701889992,0.922041296959,0.731435418129,0.735132813454,0.0,1.0
0.748324155807,0.0992906540632,-0.135627090931,0.944821000099,0.220908150077,0.883276760578,-1.82006800175,-0.259943723679,0.0,0.978144288063,-0.495340287685,1.55619704723,2.21487212181,1.008066535,0.534488916397,-0.997059226036,0.0,0.920322477818,0.376808226109,-1.59508419037,3.10196137428,0.968366146088,0.882172226906,0.990149438381,0.785815775394,0.498077392578,0.850743234158,0.73875784874,0.0,1.0
1.25251424313,0.455763220787,-0.258806288242,0.738955497742,0.236816257238,0.993480265141,-0.593173146248,1.62836122513,0.0,0.870245039463,1.07731366158,1.49627554417,2.21487212181,0.887414574623,-0.863653123379,-0.420686423779,1.27411222458,1.19829344749,0.16110701859,-0.665606439114,0.0,0.925504386425,0.865437686443,0.98220539093,1.04011619091,1.46622276306,0.973355531693,0.800421059132,1.0,0.0
1.11269521713,1.09079086781,0.518657028675,1.67365765572,0.0237211808562,0.869352519512,0.0217596236616,-0.942382514477,0.0,0.802508890629,1.00931763649,1.5201331377,0.0,0.530025184155,1.29272592068,-0.872798502445,2.54822444916,0.8341563344,-1.12810337543,1.14351224899,0.0,1.2575750351,1.03542089462,0.986025094986,0.790759384632,0.50550109148,0.662195146084,1.00894033909,1.0,0.0
0.465209126472,-0.508465886116,1.72492551804,1.40121245384,0.910115838051,0.428446948528,-0.589212298393,-0.319262415171,1.0865380764,0.634553670883,1.88549661636,1.45910179615,0.0,0.532835125923,-0.961049735546,-0.752420961857,2.54822444916,1.25159955025,-2.18245768547,-0.634531378746,0.0,0.585171997547,0.841869056225,0.980358123779,0.708260297775,0.265517950058,0.602802991867,0.657295644283,1.0,0.0
0.799749732018,0.0486442819238,0.41989171505,1.42246878147,-1.3282109499,1.67916035652,1.73485743999,0.525154352188,0.0,1.68244850636,0.409979939461,-1.2391409874,2.21487212181,1.09254038334,-0.301119446754,-0.134443029761,0.0,1.52786672115,0.83236259222,-1.74158096313,3.10196137428,0.858324348927,1.00343215466,1.47760307789,1.02894318104,0.761303305626,0.82185614109,0.786313831806,1.0,0.0
0.510961413383,-1.99669003487,0.170204132795,0.854772150517,0.672573447227,0.731300413609,-0.75160998106,-0.874748766422,2.1730761528,0.804271578789,-0.0446229167283,-1.72739124298,2.21487212181,0.660160601139,-1.86947774887,0.995655417442,0.0,0.968517065048,-1.846829772,-0.263847351074,0.0,0.80288040638,1.02783000469,0.991927921772,0.921813189983,0.885057270527,0.897158265114,0.816884338856,1.0,0.0
